id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
2033655484536775007,"🗞 QNN — ISLA QSMP

Se reporta que Q!Aldo ha comenzado a colocar minas explosivas en distintos puntos de la isla, generando preocupación entre varios habitantes.

Según los primeros reportes, las minas han sido colocadas en múltiples zonas, incluyendo áreas cercanas a territorios asociados con el grupo de Q!Vegetta777.

Lo que más ha sorprendido a los residentes es que algunas de estas explosiones han afectado incluso a miembros del propio grupo de Q!Aldo, provocando accidentes inesperados dentro de su propio clan.

Debido a esta situación, varios habitantes han comenzado a moverse con mayor precaución por la isla, mientras crecen las tensiones entre los distintos grupos.

Por ahora no está claro si la colocación de minas forma parte de una estrategia deliberada o si se trata de acciones descontroladas que están afectando a todos por igual.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033655484536775007,tweet,QSMP News Network (QNN),@QNNbreaking,2,9,37,626,12235,21,2026-03-16 17:23:45,,
2033643109721186764,"🗞 QNN — ISLA QSMP

Se ha reportado un grave incidente en la isla relacionado con la casa de Q!Quackity.

Según los primeros testimonios, Q!Quackity se encontraba mostrando su casa a varios habitantes cuando repentinamente alguien colocó dinamita fuera de la construcción.

La explosión ocurrió pocos segundos después, destruyendo completamente la casa y reduciéndola prácticamente a nada.

El incidente también provocó la muerte de Q!Quackity en el lugar, mientras varios habitantes presenciaban la escena.

Los residentes que se encontraban cerca han quedado conmocionados por lo ocurrido, y hasta el momento no se ha identificado al responsable del ataque.

Algunos habitantes ya comienzan a preguntarse si este evento podría estar relacionado con las crecientes tensiones entre los distintos grupos que se están formando en la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033643109721186764,tweet,QSMP News Network (QNN),@QNNbreaking,1,3,20,305,5445,14,2026-03-16 16:34:35,,
2033639512203473209,"🗞 QNN — ISLA QSMP

Se confirma que un concierto se está llevando a cabo en el spawn principal de la isla, donde varios habitantes se han reunido para presenciar el evento.

Imágenes recientes muestran a numerosos residentes congregados en la zona, mientras el artista Q!YoungMulti participa activamente en la presentación, confirmando así los rumores que habían comenzado a circular anteriormente.

El evento ha generado gran interés entre los habitantes, quienes han acudido al lugar para escuchar la música y presenciar uno de los primeros encuentros musicales de esta nueva etapa de la isla.

Por el momento, el concierto continúa desarrollándose mientras más residentes llegan al spawn principal para unirse al evento.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033639512203473209,tweet,QSMP News Network (QNN),@QNNbreaking,1,0,41,743,18588,30,2026-03-16 16:20:17,https://pbs.twimg.com/media/HDjwPgtaAAAAVZE.png,
2033637603019309267,"🗞 QNN — ISLA QSMP

Habitantes de la isla reportan que un supuesto concierto se estaría llevando a cabo en estos momentos en el spawn principal.

Diversos residentes comenzaron a reunirse en la zona después de que se detectara actividad musical y concentración de habitantes en el lugar, lo que rápidamente despertó curiosidad en toda la isla.

Cada vez más habitantes se dirigen hacia el spawn principal para presenciar lo que podría convertirse en uno de los primeros eventos musicales de esta nueva etapa en la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033637603019309267,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,10,188,3576,9,2026-03-16 16:12:42,,
2033636974121058392,"🗞 QNN — ISLA QSMP

Habitantes de la isla reportan que un supuesto concierto podría estar llevándose a cabo en estos momentos en una zona aún no confirmada.

Diversos rumores comenzaron a circular después de que algunos residentes mencionaran escuchar actividad relacionada con música y reuniones de habitantes, lo que ha despertado curiosidad entre la población.

Entre los comentarios que se han extendido rápidamente por la isla, también se menciona la posible participación de Q!YoungMulti, aunque por ahora no existe confirmación oficial sobre quién estaría detrás del evento.

Algunos habitantes ya se encuentran intentando localizar el lugar donde podría estar ocurriendo el concierto, mientras otros continúan compartiendo información y teorías.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033636974121058392,tweet,QSMP News Network (QNN),@QNNbreaking,1,1,5,188,4123,5,2026-03-16 16:10:12,,
2033613188265083016,"🗞 QNN — ISLA QSMP

Se reporta un curioso incidente ocurrido en el mar mientras Q!Luzu exploraba la isla en busca de un lugar donde establecer su futura casa.

Durante su recorrido, Q!Luzu se encontró con una pequeña base compuesta únicamente por cofres, sin saber inicialmente a quién pertenecía.

Según testigos, Q!Luzu tomó algunas patatas del lugar, creyendo que se trataba de cofres abandonados.

Momentos después, cuando otros habitantes le informaron que la base pertenecía a Q!Jschlatt, su reacción fue simplemente:

""Oh… Jschlatt.""

El incidente ha generado comentarios entre algunos habitantes, especialmente considerando los rumores recientes sobre la cercanía entre Q!Quackity, Q!Jschlatt y Q!Luzu, lo que ha llevado a algunos a bromear con la posibilidad de un peculiar triángulo dentro de la isla.

Por ahora no está claro si el pequeño robo de patatas generará tensión entre los involucrados o si quedará como un simple incidente curioso entre vecinos.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033613188265083016,tweet,QSMP News Network (QNN),@QNNbreaking,9,12,81,895,12859,60,2026-03-16 14:35:41,,
2033605268764840376,"🗞 QNN — ISLA QSMP

Se han reportado nuevos movimientos relacionados con el grupo conocido como “The Regime.”

Durante una conversación reciente, Q!Shappo preguntó a Q!Vegetta777 quiénes formaban parte de su equipo, a lo que Q!Vegetta mencionó a Q!Molly, Q!Foolish y Q!Tina.

Posteriormente, Q!Shappo preguntó si ellos tenían relación con “The Regime”, revelando que él mismo forma parte de ese grupo.

Ante esto, Q!Vegetta respondió que NO.

Tras la conversación, Q!Shappo ofreció actuar como espía dentro del Regime para Q!Vegetta, con el objetivo de pasarle información desde el interior del grupo.
Según los reportes, Q!Vegetta aceptó la propuesta, lo que podría significar el inicio de una infiltración directa dentro del Regime.

Este movimiento podría tener grandes implicaciones en el equilibrio entre las distintas facciones que comienzan a formarse en la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033605268764840376,tweet,QSMP News Network (QNN),@QNNbreaking,0,10,50,784,11158,38,2026-03-16 14:04:13,,
2033604198198120746,"🗞 QNN — ISLA QSMP

Se reporta que Q!Shappo habría comenzado a colaborar como una especie de “detective” para Q!Vegetta777, recopilando información sobre algunos habitantes de la isla.

Según los primeros reportes, las tareas iniciales asignadas han sido bastante curiosas, incluyendo investigar detalles personales sobre ciertos residentes.

Entre los ejemplos que han circulado entre los habitantes se mencionan:

🔎 Investigar qué utiliza Q!Foolish en el cabello
🔎 Averiguar cierta información personal sobre Q!Tina

La noticia ha generado risas y comentarios entre algunos habitantes, quienes aseguran que Q!Foolish podría estar siendo vigilado dentro de la isla.

Por ahora no está claro si esta investigación forma parte de una estrategia mayor de Q!Vegetta777 o simplemente de un curioso experimento de inteligencia dentro del grupo.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033604198198120746,tweet,QSMP News Network (QNN),@QNNbreaking,3,11,90,1055,20983,48,2026-03-16 13:59:58,,
2033507796985987318,"🗞 QNN — ISLA QSMP

Se ha reportado un enfrentamiento en medio del mar entre Q!Khatarnak, Q!SenpaiSpider y Q!Quackity.

Según testigos, Q!Khatarnak y Q!SenpaiSpider comenzaron a atacar a Q!Quackity, empujándolo repetidamente fuera de su bote hasta terminar destruyendo la embarcación.

Sin embargo, el incidente tomó un giro inesperado cuando Q!Quackity aprovechó un momento de distracción de ambos, logrando robar su bote.

Tras escapar en la embarcación, Q!Khatarnak y Q!SenpaiSpider quedaron varados en medio del mar, provocando sorpresa entre los habitantes que presenciaron el momento.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033507796985987318,tweet,QSMP News Network (QNN),@QNNbreaking,2,1,35,456,6499,26,2026-03-16 07:36:54,,
2033406969545920793,"🗞 QNN — ISLA QSMP

El grupo liderado por Q!Vegetta777 ha comenzado a ser referido por algunos habitantes como “The North.”

Según reportes que circulan entre distintos sectores de la isla, esta facción estaría siendo considerada una de las más numerosas actualmente, lo que ha llevado a que algunos la vean como un grupo potencialmente peligroso dentro del equilibrio de poder.

Las tensiones aumentaron después de los incidentes recientes con minas explosivas, que algunos habitantes interpretaron como ataques directos.

Durante una conversación, Q!Ashswag mencionó que las bombas colocadas por Q!Roier podrían ser consideradas un acto de guerra, lo que ha incrementado las preocupaciones sobre un posible conflicto entre facciones.

La situación continúa desarrollándose mientras los habitantes observan con atención los movimientos de los distintos grupos dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033406969545920793,tweet,QSMP News Network (QNN),@QNNbreaking,19,71,290,2958,47056,220,2026-03-16 00:56:15,,
2033352696434917489,"🗞 QNN | ISLA QSMP

Q!Ashswag y Q!Tubbo fueron vistos intentando convencer a Q!Foolish para que se uniera a “El Regimen”

Sin embargo, Q!Foolish rechazó la propuesta, afirmando que ya tiene su propio equipo dentro de la isla, compuesto por:

Q!Vegetta777, Q!Tina, Q!Molly, Q!Roier, Q!Aldo, Q!Robleis y Q!Juan.

El comentario llamó la atención de algunos habitantes, especialmente considerando que Q!Foolish ha sido visto viviendo con Q!Vegetta777, siendo considerado por algunos como uno de sus protegidos dentro del grupo.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033352696434917489,tweet,QSMP News Network (QNN),@QNNbreaking,3,19,139,1945,26575,119,2026-03-15 21:20:35,,
2033331511802376701,"🗞 QNN — ISLA QSMP

Se han reportado avistamientos de miembros del llamado grupo de la Resistencia intentando reclutar aliados dentro de la isla.

Según testigos, algunos integrantes de este grupo se habrían acercado a Q!Juan con una propuesta para atacar a Q!Vegetta777, a quien consideran una figura importante dentro de su organización.

Algunos habitantes incluso lo describen como el supuesto “segundo al mando” del grupo de Q!Vegetta.

Sin embargo, durante la conversación Q!Juan habría respondido que informaría a Q!Vegetta sobre la propuesta, asegurando además que protegería a “la familia.”

El intercambio ha generado conversación entre los habitantes sobre las crecientes tensiones entre distintas facciones dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033331511802376701,tweet,QSMP News Network (QNN),@QNNbreaking,4,42,94,1112,40373,62,2026-03-15 19:56:24,,
2033328002356899858,"🫖 QNN — RUMORES DE LA ISLA

Nuevos rumores comienzan a circular entre algunos habitantes tras una supuesta conversación entre Q!Donkaaklijn, Q!JeremyFrieser y Q!Djuncan.

Según lo que se ha reportado, el grupo habría hecho una oferta a Q!Mike dentro de la isla.

De acuerdo con las versiones que están circulando, el trato consistiría en entregar cuero como pago, a cambio de que Q!Mike y el grupo neerlandés ayuden a tender una trampa contra Q!Tubbo.

Las especulaciones incluso hablan de un plan para emboscar y eliminar a Q!Tubbo dentro de la isla.

Por ahora no existe confirmación sobre si este supuesto acuerdo realmente se llevará a cabo, pero el rumor ya comienza a generar inquietud entre algunos habitantes.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033328002356899858,tweet,QSMP News Network (QNN),@QNNbreaking,2,0,16,285,5863,10,2026-03-15 19:42:27,,
2033319021467017590,"🫖 QNN — RUMORES DE LA ISLA

El nombre de Q!Tubbo ha comenzado a aparecer con frecuencia en conversaciones entre algunos habitantes relacionadas con el régimen dentro de la isla.

Aunque hasta el momento no se ha recibido información clara sobre lo que realmente está ocurriendo, varios rumores lo señalan como una de las posibles figuras principales vinculadas a esta estructura.

Por ahora no existe confirmación sobre el papel que Q!Tubbo podría estar desempeñando, pero su nombre ya empieza a ser mencionado con fuerza en distintas discusiones entre los habitantes.

La situación continúa generando especulación mientras se esperan más detalles sobre lo que podría estar ocurriendo dentro del régimen.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033319021467017590,tweet,QSMP News Network (QNN),@QNNbreaking,1,9,17,350,11551,19,2026-03-15 19:06:46,,
2033314964966887875,"🚨 QNN ALERTA — MENSAJE DE LA FEDERACIÓN

Un mensaje urgente ha sido recibido por los habitantes de la isla directamente de parte de La Federación.

En el comunicado se advierte que:

""Any other government form that's not established by The Federation is strictly prohibited.""

Esto significa que cualquier forma de gobierno o régimen que no haya sido establecida por La Federación está estrictamente prohibida dentro de la isla.

El anuncio llega en medio de rumores recientes sobre alianzas, grupos y posibles organizaciones entre algunos habitantes, lo que ha generado preocupación sobre las posibles consecuencias de este nuevo aviso.

Por ahora no se han dado más detalles por parte de La Federación.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033314964966887875,tweet,QSMP News Network (QNN),@QNNbreaking,2,6,69,608,13477,29,2026-03-15 18:50:39,"https://pbs.twimg.com/media/HDfJCNaXwAAJkp9.png,https://pbs.twimg.com/media/HDfJEe3XoAA8hrZ.jpg",
2033298287877337412,"🗞 QNN — ISLA QSMP

Varios habitantes de la isla han comenzado a reportar sonidos extraños provenientes de la zona donde se encuentra el territorio de Q!Vegetta777.

Uno de los primeros en mencionar la situación fue Q!Juan, quien alertó a otros habitantes tras escuchar ruidos inusuales en el área.

El origen de estos sonidos aún no ha sido identificado, lo que ha generado inquietud y curiosidad entre quienes se encontraban cerca del lugar.

Algunos habitantes ya comienzan a preguntarse si podría tratarse de algo oculto en la zona o de algún nuevo suceso dentro de la isla.

Por ahora no se han dado más explicaciones sobre lo ocurrido.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033298287877337412,tweet,QSMP News Network (QNN),@QNNbreaking,11,24,99,1213,38705,52,2026-03-15 17:44:23,,
2033295062935932940,"🗞 QNN — ISLA QSMP

Habitantes de la isla reportan haber escuchado a Q!Ashswag afirmar en una conversación reciente que forma parte del régimen.

El comentario no pasó desapercibido entre los presentes, especialmente considerando las tensiones y sospechas que algunos habitantes mantienen respecto a las estructuras de poder dentro de la isla.

Por ahora no se ha aclarado si la declaración fue hecha de forma literal, en tono de broma o como parte de alguna estrategia, pero la frase ha comenzado a generar conversación entre distintos rincones del territorio.

Algunos observadores ya se preguntan qué papel podría estar desempeñando Q!Ashswag dentro de la organización del régimen.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033295062935932940,tweet,QSMP News Network (QNN),@QNNbreaking,1,0,8,177,4180,5,2026-03-15 17:31:34,,
2033294544914248168,"🗞 QNN — ISLA QSMP

Se reporta que algunos habitantes provenientes de los Países Bajos, Polonia y Alemania podrían estar formando una posible alianza dentro de la isla.

Según observadores presentes, el grupo habría comenzado a discutir temas relacionados con la situación actual del régimen que gobierna el QSMP, lo que ha generado especulaciones sobre una posible postura conjunta frente a la autoridad de la isla.

Por ahora no se conocen los detalles exactos de esta posible alianza, pero varios habitantes ya comienzan a preguntarse qué implicaciones podría tener para el equilibrio de poder dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033294544914248168,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,11,157,3568,3,2026-03-15 17:29:30,,
2033289792889233729,"🗞 QNN — ISLA QSMP

Algunos habitantes han comenzado a mostrar preocupación tras una serie de mensajes extraños enviados por Q!Juan en el chat general de la isla.

Uno de estos mensajes llamó especialmente la atención al estar escrito en código morse, lo que provocó confusión y sospechas entre quienes lo presenciaron.

Habitantes más antiguos del lugar, familiarizados con eventos del pasado, comenzaron a especular que estos mensajes podrían no ser casuales.

Entre las teorías que ya circulan dentro de la isla, algunos creen que Q!Juan podría tener algún tipo de conexión con la Federación.

Por ahora no existe confirmación sobre el significado de los mensajes ni sobre las intenciones detrás de ellos.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033289792889233729,tweet,QSMP News Network (QNN),@QNNbreaking,14,68,122,1335,104943,99,2026-03-15 17:10:37,,
2033278235018961137,"🗞 QNN — ISLA QSMP

Habitantes de la isla reportan que Q!Vegetta777 ha comenzado a trabajar en nuevas construcciones dentro de su territorio.

Durante estas labores, varios habitantes —entre ellos Q!Robleis, Q!Molly, Q!Juan y Q!Roier— han sido vistos colaborando activamente en los trabajos.

La escena ha provocado comentarios entre algunos observadores, quienes bromean diciendo que Q!Vegetta tendría a varios “trabajadores” dedicados a ayudar en sus proyectos de construcción.

Además, se ha informado que Q!Foolish planea vivir junto a Q!Vegetta, y testigos aseguran que ha estado siendo particularmente bien recibido y consentido dentro del lugar.

Por ahora, las construcciones continúan avanzando mientras varios habitantes siguen participando en el proyecto.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033278235018961137,tweet,QSMP News Network (QNN),@QNNbreaking,0,11,94,1272,19557,59,2026-03-15 16:24:42,,
2033275652800135611,"🫖 QNN — RUMORES DE LA ISLA

La situación alrededor del supuesto grupo secreto continúa generando conversación entre algunos habitantes.

Tras escuchar sobre el tema, Q!Maxo continuó insistiendo en la posibilidad de unirse al grupo, lo que provocó una reacción por parte de Q!Ewroon y Q!Nexe.

Durante la conversación, Q!Ewroon afirmó que no existía ningún grupo secreto, mientras que Q!Nexe aseguró que en realidad se referían a un grupo relacionado con los husares polacos.

Q!Nexe también insistió en que no se estaba ocultando ninguna verdad y que no había ninguna conspiración detrás.

A pesar de estas explicaciones, testigos afirman que Q!Maxo continuó mostrando interés e insistiendo en la idea de poder unirse al grupo.

La situación ha dejado a varios habitantes preguntándose si realmente se trata de un malentendido… o si aún hay algo más detrás de esta historia.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033275652800135611,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,10,219,4720,10,2026-03-15 16:14:26,,
2033274193807040652,"🫖 QNN — RUMORES DE LA ISLA

La información sobre el supuesto grupo secreto que algunos habitantes han comenzado a llamar “The Bunker Group” podría haberse filtrado.

Se reporta que Q!Ewroon y Q!Nexe habrían mencionado el grupo “accidentalmente” frente a Q!Maxo, lo que levantó aún más sospechas sobre su posible existencia.

Tras notar la reacción, Q!Nexe intentó restar importancia al tema, asegurando que se trataba únicamente de un grupo polaco, sin relación con ningún plan dentro de la isla.

Sin embargo, Q!Maxo no pareció convencido por la explicación y continuó mostrando interés en el tema, llegando incluso a preguntar si podría unirse al grupo.

Por ahora no se sabe si la solicitud será aceptada ni qué tan real podría ser la existencia de este supuesto grupo.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033274193807040652,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,16,261,4931,11,2026-03-15 16:08:38,,
2033271858468954511,"🫖 QNN — RUMORES DE LA ISLA

Entre los habitantes de la isla han comenzado a circular rumores sobre una posible cercanía entre Q!Tommy y Q!Wichtiger.

Algunos observadores aseguran haber notado interacciones particularmente cercanas entre ambos, lo que rápidamente despertó comentarios y especulaciones entre distintos habitantes.

Por ahora no existe confirmación sobre la naturaleza de su relación, pero el tema ya empieza a convertirse en uno de los rumores más comentados dentro de la isla.

¿Se trata solo de bromas entre habitantes… o podría estar naciendo una nueva historia?

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033271858468954511,tweet,QSMP News Network (QNN),@QNNbreaking,0,3,21,206,3663,8,2026-03-15 15:59:22,,
2033269653963759818,"🫖 QNN — RUMORES DE LA ISLA

Habitantes de la isla reportan haber visto a Q!Ewroon, Q!Nexe, Q!Schlatt y Q!Quackity reunidos en lo que algunos describen como un encuentro secreto.

Según los rumores que ya circulan entre distintos rincones de la isla, durante la reunión se habría discutido un posible plan relacionado con minas explosivas.

Algunas versiones afirman que el supuesto plan consistiría en fabricar minas, provocar que la federación de la isla decida prohibirlas y posteriormente venderlas a precios exorbitantes.

También se ha mencionado que el grupo podría estar operando bajo el nombre de “The Bunker Group”, con un lema que ya comienza a circular entre los habitantes:

“no le diré a nadie sobre mis mamadas.”

Por ahora no existe confirmación sobre estas versiones, y varios habitantes consideran que podría tratarse únicamente de especulaciones surgidas tras verlos reunidos.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033269653963759818,tweet,QSMP News Network (QNN),@QNNbreaking,0,2,34,361,5918,28,2026-03-15 15:50:36,,
2033263265350820244,"🫖 QNN — RUMORES DE LA ISLA

Un curioso incidente ocurrió recientemente cuando Q!Quackity envió accidentalmente un mensaje que aparentemente estaba destinado únicamente para Q!Schlatt, pero que terminó siendo visible para todos los habitantes de la isla.

El mensaje decía simplemente:

“where are you”

La situación generó una reacción inmediata entre algunos presentes, incluyendo Q!Foolish y Q!Juan, quienes no tardaron en notar lo sucedido.

El momento ha comenzado a alimentar rumores entre los habitantes sobre una posible cercanía especial entre Q!Quackity y Q!Schlatt.

Por ahora, ninguno de los involucrados ha dado más explicaciones sobre el mensaje.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033263265350820244,tweet,QSMP News Network (QNN),@QNNbreaking,5,9,127,1177,35549,109,2026-03-15 15:25:13,,
2033228722006872278,"🗞 QNN — ISLA QSMP

La oficina de atención a clientes construida por Q!Maxo ha comenzado a operar dentro de la isla.

Según explicó el propio Q!Maxo, el establecimiento fue creado para ayudar a los nuevos habitantes que han llegado recientemente y que aún no conocen la historia de lo que significa quedar atrapados en una isla.

El habitante informó que planea permanecer en la oficina durante todo el día de hoy, ofreciendo orientación y apoyo a quienes lo necesiten.

A todos los habitantes que requieran ayuda o tengan dudas, se les informa que pueden acudir con Q!Maxo a su establecimiento, donde estará disponible para asistirlos.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033228722006872278,tweet,QSMP News Network (QNN),@QNNbreaking,0,1,29,351,4619,15,2026-03-15 13:07:57,,
2033024556890247565,"Fuentes: 
https://t.co/uKhkxC8UeR",https://x.com/QNNbreaking/status/2033024556890247565,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,4,123,3540,12,2026-03-14 23:36:40,,
2033024496953614789,"🗞 QNN — ISLA QSMP

Se reporta que Q!Maximus intentó abrir su oficina de atención al cliente dentro de la isla.

Sin embargo, la situación rápidamente se salió de control cuando varios habitantes comenzaron a reunirse en el lugar, ignorando el orden del espacio.

Testigos aseguran que el sitio terminó lleno de personas que no respetaban el horario ni el propósito de la oficina, mientras algunos incluso comenzaron a bailar dentro del establecimiento.

El incidente provocó momentos caóticos y divertidos entre los presentes.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2033024496953614789,tweet,QSMP News Network (QNN),@QNNbreaking,1,0,17,284,4789,9,2026-03-14 23:36:26,,
2032989518236672194,"🗞 QNN — ISLA QSMP

Habitantes de la isla han notado que Q!Molly y Q!Tina han estado pasando bastante tiempo juntas durante las primeras horas de actividad.

Ambas han sido vistas llevándose muy bien, lo que muchos interpretan como el posible inicio de una nueva y cercana amistad dentro de la isla.

El momento que más llamó la atención ocurrió cuando Q!Tina decidió vengar a Q!Molly, después de que Q!Aldo la empujara desde un lugar muy alto.

Testigos aseguran que Q!Tina respondió de la misma manera, empujando posteriormente a Q!Aldo, provocando risas y comentarios entre varios habitantes.

La interacción ha despertado ternura entre quienes observaban la escena, destacando la conexión que parece estar formándose entre ambas.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2032989518236672194,tweet,QSMP News Network (QNN),@QNNbreaking,1,1,38,435,7597,9,2026-03-14 21:17:26,,
2032988165699481956,"🗞 QNN — ISLA QSMP

Habitantes de la isla reportan que Q!Missa y Q!Philza han comenzado a trabajar juntos en la construcción de una casa.

Tras su reciente reencuentro dentro de la isla, ambos han sido vistos colaborando en lo que parece ser un nuevo hogar compartido, lo que ha llamado la atención de varios observadores.

Algunos habitantes consideran que este proyecto podría marcar el inicio de una nueva etapa para el conocido dúo “Deathduo” dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2032988165699481956,tweet,QSMP News Network (QNN),@QNNbreaking,0,1,66,488,5737,40,2026-03-14 21:12:04,,
2032987748693316059,"🗞 QNN — ISLA QSMP

Se registró un enfrentamiento entre Q!Roier y Q!Aldo tras una intensa batalla de minas dentro de la isla.

Según reportes de testigos, Q!Aldo colocó una gran cantidad de trampas explosivas, lo que terminó provocando que Q!Roier muriera en dos ocasiones durante el enfrentamiento.

Después del incidente, Q!Roier expresó abiertamente su desconfianza hacia Q!Aldo, afirmando que pensaba que ambos eran aliados en este tipo de enfrentamientos.

""Ya no confío en Aldo Geo, ya no confío"" - expreso Roier

El habitante también dejó claro que no ha olvidado lo sucedido, y algunos observadores creen que podría estar buscando una oportunidad de revancha.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2032987748693316059,tweet,QSMP News Network (QNN),@QNNbreaking,0,4,23,267,3846,8,2026-03-14 21:10:25,,
2032968492694024618,"🫖 QNN — RUMORES DE LA ISLA

Habitantes de la isla reportan haber visto a Q!Pac y Q!Fit pasando bastante tiempo juntos durante las primeras horas de actividad.

Las especulaciones no tardaron en comenzar, especialmente después de que Q!Roier comenzara a esparcir comentarios entre otros habitantes insinuando una posible cercanía entre ambos.

Por ahora no hay confirmación sobre la naturaleza de esta relación, pero el tema ya empieza a circular entre distintos rincones de la isla.

¿Se trata solo de rumores… o del inicio de algo más?

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2032968492694024618,tweet,QSMP News Network (QNN),@QNNbreaking,1,1,19,299,4566,15,2026-03-14 19:53:54,,
2032961034139426875,"🗞 QNN — ISLA QSMP

Habitantes de la isla reportan que Q!Missa y Q!Philza han tenido su esperado reencuentro, conocido por muchos como el regreso del “Deathduo”.

Durante el encuentro, testigos afirman que Q!Missa no pudo evitar mostrarse visiblemente emocionado, protagonizando uno de los momentos más comentados entre los habitantes.

El reencuentro ha despertado nostalgia entre quienes recuerdan la historia que ambos compartieron en etapas anteriores del servidor.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2032961034139426875,tweet,QSMP News Network (QNN),@QNNbreaking,1,3,94,682,7768,49,2026-03-14 19:24:15,,
